Phyllum,Subphyllym ,Superclass ,Class ,Subclass ,Superorder,Order,Suborder,Infraorder,Parvorder,Superfamily,Family,Specie,Sitio,Latitud,Longitude,Altitude,Habitat_type,Reference,,,,,
Arthropoda,Crustacea,Multicrustacea,Malacostraca,Eumalacostraca,Eucarida,Decapoda,Pleocyemata,Astacidea,,Parastacoidea,Parastacidae,"Parastacus pugnax (Poeppig, 1835)",Talca,-35.433,-71.833,138,Flooding plains,"Bahamonde & Lopez, 1963",,,,,
Arthropoda,Crustacea,Multicrustacea,Malacostraca,Eumalacostraca,Eucarida,Decapoda,Pleocyemata,Astacidea,,Parastacoidea,Parastacidae,"Parastacus pugnax (Poeppig, 1835)",Villa Alegre,-35.700,-71.700,123,Flooding plains,"Bahamonde & Lopez, 1963",,,,,
Arthropoda,Crustacea,Multicrustacea,Malacostraca,Eumalacostraca,Eucarida,Decapoda,Pleocyemata,Astacidea,,Parastacoidea,Parastacidae,"Parastacus pugnax (Poeppig, 1835)",Pelluhue,-35.783,-72.583,15,Flooding plains,"Bahamonde, 1961",,,,,
Arthropoda,Crustacea,Multicrustacea,Malacostraca,Eumalacostraca,Eucarida,Decapoda,Pleocyemata,Astacidea,,Parastacoidea,Parastacidae,"Parastacus pugnax (Poeppig, 1835)",Parral,-36.150,-71.833,321,Flooding plains,"Bahamonde & Lopez, 1963",,,,,
Arthropoda,Crustacea,Multicrustacea,Malacostraca,Eumalacostraca,Eucarida,Decapoda,Pleocyemata,Astacidea,,Parastacoidea,Parastacidae,"Parastacus pugnax (Poeppig, 1835)",Parral,-36.150,-71.833,321,Flooding plains,Crandall et al 2000,,,,,
Arthropoda,Crustacea,Multicrustacea,Malacostraca,Eumalacostraca,Eucarida,Decapoda,Pleocyemata,Astacidea,,Parastacoidea,Parastacidae,"Parastacus pugnax (Poeppig, 1835)",Huaraculen stream,-36.400,-71.983,65,Flooding plains,"Bahamonde & Lopez, 1963",,,,,
Arthropoda,Crustacea,Multicrustacea,Malacostraca,Eumalacostraca,Eucarida,Decapoda,Pleocyemata,Astacidea,,Parastacoidea,Parastacidae,"Parastacus pugnax (Poeppig, 1835)",Chillán,-36.600,-72.100,132,Flooding plains,"Porter, 1904",,,,,
Arthropoda,Crustacea,Multicrustacea,Malacostraca,Eumalacostraca,Eucarida,Decapoda,Pleocyemata,Astacidea,,Parastacoidea,Parastacidae,"Parastacus pugnax (Poeppig, 1835)",Chillán,-36.600,-72.100,132,Flooding plains,"Bahamonde & Lopez, 1963",,,,,
Arthropoda,Crustacea,Multicrustacea,Malacostraca,Eumalacostraca,Eucarida,Decapoda,Pleocyemata,Astacidea,,Parastacoidea,Parastacidae,"Parastacus pugnax (Poeppig, 1835)",Tumbes,-36.667,-73.117,51,Flooding plains,"Ortman, 1902",,,,,
Arthropoda,Crustacea,Multicrustacea,Malacostraca,Eumalacostraca,Eucarida,Decapoda,Pleocyemata,Astacidea,,Parastacoidea,Parastacidae,"Parastacus pugnax (Poeppig, 1835)",Tumbes,-36.667,-73.117,51,Flooding plains,"Lenz, 1902",,,,,
Arthropoda,Crustacea,Multicrustacea,Malacostraca,Eumalacostraca,Eucarida,Decapoda,Pleocyemata,Astacidea,,Parastacoidea,Parastacidae,"Parastacus pugnax (Poeppig, 1835)",Penco,-36.733,-72.983,115,Flooding plains,"Llanos et al., 1990",,,,,
Arthropoda,Crustacea,Multicrustacea,Malacostraca,Eumalacostraca,Eucarida,Decapoda,Pleocyemata,Astacidea,,Parastacoidea,Parastacidae,"Parastacus pugnax (Poeppig, 1835)",Penco,-36.733,-72.983,115,Flooding plains,"Martinez et al., 1994",,,,,
Arthropoda,Crustacea,Multicrustacea,Malacostraca,Eumalacostraca,Eucarida,Decapoda,Pleocyemata,Astacidea,,Parastacoidea,Parastacidae,"Parastacus pugnax (Poeppig, 1835)",Talcahuano,-36.720,-73.120,10,Flooding plains,"Poeppig, 1835",,,,,
Arthropoda,Crustacea,Multicrustacea,Malacostraca,Eumalacostraca,Eucarida,Decapoda,Pleocyemata,Astacidea,,Parastacoidea,Parastacidae,"Parastacus pugnax (Poeppig, 1835)",Talcahuano,-36.720,-73.120,10,Flooding plains,"Faxon, 1898",,,,,
Arthropoda,Crustacea,Multicrustacea,Malacostraca,Eumalacostraca,Eucarida,Decapoda,Pleocyemata,Astacidea,,Parastacoidea,Parastacidae,"Parastacus pugnax (Poeppig, 1835)",Talcahuano,-36.720,-73.120,10,Flooding plains,"Lönnberg, 1898",,,,,
Arthropoda,Crustacea,Multicrustacea,Malacostraca,Eumalacostraca,Eucarida,Decapoda,Pleocyemata,Astacidea,,Parastacoidea,Parastacidae,"Parastacus pugnax (Poeppig, 1835)",Talcahuano,-36.720,-73.120,10,Flooding plains,"Ortman, 1902",,,,,
Arthropoda,Crustacea,Multicrustacea,Malacostraca,Eumalacostraca,Eucarida,Decapoda,Pleocyemata,Astacidea,,Parastacoidea,Parastacidae,"Parastacus pugnax (Poeppig, 1835)",Talcahuano,-36.720,-73.120,10,Flooding plains,"Porter, 1904",,,,,
Arthropoda,Crustacea,Multicrustacea,Malacostraca,Eumalacostraca,Eucarida,Decapoda,Pleocyemata,Astacidea,,Parastacoidea,Parastacidae,"Parastacus pugnax (Poeppig, 1835)",Talcahuano,-36.720,-73.120,10,Flooding plains,"Riek, 1971",,,,,
Arthropoda,Crustacea,Multicrustacea,Malacostraca,Eumalacostraca,Eucarida,Decapoda,Pleocyemata,Astacidea,,Parastacoidea,Parastacidae,"Parastacus pugnax (Poeppig, 1835)",San Pedro - Concepción,-36.833,-73.100,NA,Flooding plains,"Bahamonde & Lopez, 1963",,,,,
Arthropoda,Crustacea,Multicrustacea,Malacostraca,Eumalacostraca,Eucarida,Decapoda,Pleocyemata,Astacidea,,Parastacoidea,Parastacidae,"Parastacus pugnax (Poeppig, 1835)",Ramadillas,-37.300,-73.260,NA,Flooding plains,"Rudolph et al., 1991",,,,,
Arthropoda,Crustacea,Multicrustacea,Malacostraca,Eumalacostraca,Eucarida,Decapoda,Pleocyemata,Astacidea,,Parastacoidea,Parastacidae,"Parastacus pugnax (Poeppig, 1835)",Angol,-37.799,-72.709,331,Flooding plains,"Rudolph & Ríos, 1987",,,,,
Arthropoda,Crustacea,Multicrustacea,Malacostraca,Eumalacostraca,Eucarida,Decapoda,Pleocyemata,Astacidea,,Parastacoidea,Parastacidae,"Parastacus pugnax (Poeppig, 1835)",Carahue,-38.717,-73.317,118,Flooding plains,"Bahamonde & Lopez, 1963",,,,,
Arthropoda,Crustacea,Multicrustacea,Malacostraca,Eumalacostraca,Eucarida,Decapoda,Pleocyemata,Astacidea,,Parastacoidea,Parastacidae,"Parastacus pugnax (Poeppig, 1835)",Cholchol,-38.600,-72.850,22,Flooding plains,Crandall et al 2000,,,,,
Arthropoda,Crustacea,Multicrustacea,Malacostraca,Eumalacostraca,Eucarida,Decapoda,Pleocyemata,Astacidea,,Parastacoidea,Parastacidae,"Parastacus pugnax (Poeppig, 1835)",Nehuentué,-38.625,-73.375,9,Flooding plains,"Rudolph, 1997",,,,,
Arthropoda,Crustacea,Multicrustacea,Malacostraca,Eumalacostraca,Peracarida,Isopoda,Asellota,Astacidea,,Janiroidea,Janiriidae,"Parastacus pugnax (Poeppig, 1835)",Petrenco,-38.750,-72.550,120,Wetland,"Correa-Araneda et al., 2017",,,,,
Arthropoda,Crustacea,Multicrustacea,Malacostraca,Eumalacostraca,Peracarida,Isopoda,Asellota,Astacidea,,Janiroidea,Janiriidae,"Parastacus pugnax (Poeppig, 1835)",Quepe,-38.830,-72.630,90,Wetland,"Correa-Araneda et al., 2017",,,,,
Arthropoda,Crustacea,Multicrustacea,Malacostraca,Eumalacostraca,Peracarida,Isopoda,Asellota,Astacidea,,Janiroidea,Janiriidae,"Parastacus pugnax (Poeppig, 1835)",Nohualhue,-38.700,-72.800,150,Wetland,"Correa-Araneda et al., 2017",,,,,
Arthropoda,Crustacea,Multicrustacea,Malacostraca,Eumalacostraca,Peracarida,Isopoda,Asellota,Astacidea,,Janiroidea,Janiriidae,"Parastacus pugnax (Poeppig, 1835)",Vergel,-38.740,-72.580,110,Wetland,"Correa-Araneda et al., 2017",,,,,
Arthropoda,Crustacea,Multicrustacea,Malacostraca,Eumalacostraca,Peracarida,Isopoda,Asellota,Astacidea,,Janiroidea,Janiriidae,"Parastacus pugnax (Poeppig, 1835)",Pumalal,-38.720,-72.500,130,Wetland,"Correa-Araneda et al., 2017",,,,,
Arthropoda,Crustacea,Multicrustacea,Malacostraca,Eumalacostraca,Eucarida,Decapoda,Pleocyemata,Astacidea,,Parastacoidea,Parastacidae,"Parastacus pugnax (Poeppig, 1835)",Nehuentué,-38.625,-73.375,9,Flooding plains,"Rudolph, 1997",,,,,
Arthropoda,Crustacea,Multicrustacea,Malacostraca,Eumalacostraca,Eucarida,Decapoda,Pleocyemata,Astacidea,,Parastacoidea,Parastacidae,"Parastacus pugnax (Poeppig, 1835)",Codegua,-34.033,-70.667,536,Flooding plains,"Silva & Spoerer, 2006",,,,,
Arthropoda,Crustacea,Multicrustacea,Malacostraca,Eumalacostraca,Eucarida,Decapoda,Pleocyemata,Astacidea,,Parastacoidea,Parastacidae,"Parastacus pugnax (Poeppig, 1835)",Graneros,-34.065,-70.727,113,Flooding plains,"Silva & Spoerer, 2006",,,,,
Arthropoda,Crustacea,Multicrustacea,Malacostraca,Eumalacostraca,Eucarida,Decapoda,Pleocyemata,Astacidea,,Parastacoidea,Parastacidae,"Parastacus pugnax (Poeppig, 1835)",San Javier,-35.593,-71.735,112,Flooding plains,"Silva & Spoerer, 2006",,,,,
Arthropoda,Crustacea,Multicrustacea,Malacostraca,Eumalacostraca,Eucarida,Decapoda,Pleocyemata,Astacidea,,Parastacoidea,Parastacidae,"Parastacus pugnax (Poeppig, 1835)",Pahuil,-35.590,-72.586,NA,Flooding plains,"Silva & Spoerer, 2006",,,,,
Arthropoda,Crustacea,Multicrustacea,Malacostraca,Eumalacostraca,Eucarida,Decapoda,Pleocyemata,Astacidea,,Parastacoidea,Parastacidae,"Parastacus pugnax (Poeppig, 1835)",Longaví,-36.234,-71.143,NA,Flooding plains,"Silva & Spoerer, 2006",,,,,
Arthropoda,Crustacea,Multicrustacea,Malacostraca,Eumalacostraca,Eucarida,Decapoda,Pleocyemata,Astacidea,,Parastacoidea,Parastacidae,"Parastacus pugnax (Poeppig, 1835)",Buchupureo,-35.917,-72.170,90,Flooding plains,"Silva & Spoerer, 2006",,,,,
Arthropoda,Crustacea,Multicrustacea,Malacostraca,Eumalacostraca,Eucarida,Decapoda,Pleocyemata,Astacidea,,Parastacoidea,Parastacidae,"Parastacus pugnax (Poeppig, 1835)",Cobquecura,-36.117,-72.783,124,Flooding plains,"Silva & Spoerer, 2006",,,,,
Arthropoda,Crustacea,Multicrustacea,Malacostraca,Eumalacostraca,Eucarida,Decapoda,Pleocyemata,Astacidea,,Parastacoidea,Parastacidae,"Parastacus pugnax (Poeppig, 1835)",Quirihue,-36.267,-72.533,231,Flooding plains,"Silva & Spoerer, 2006",,,,,
Arthropoda,Crustacea,Multicrustacea,Malacostraca,Eumalacostraca,Eucarida,Decapoda,Pleocyemata,Astacidea,,Parastacoidea,Parastacidae,"Parastacus pugnax (Poeppig, 1835)",San Gregorio,-36.283,-71.883,170,Flooding plains,"Silva & Spoerer, 2006",,,,,
Arthropoda,Crustacea,Multicrustacea,Malacostraca,Eumalacostraca,Eucarida,Decapoda,Pleocyemata,Astacidea,,Parastacoidea,Parastacidae,"Parastacus pugnax (Poeppig, 1835)",Mela,-36.350,-72.850,350,Flooding plains,"Silva & Spoerer, 2006",,,,,
Arthropoda,Crustacea,Multicrustacea,Malacostraca,Eumalacostraca,Eucarida,Decapoda,Pleocyemata,Astacidea,,Parastacoidea,Parastacidae,"Parastacus pugnax (Poeppig, 1835)",Vegas del Itata,-36.667,-72.850,NA,Flooding plains,"Silva & Spoerer, 2006",,,,,
Arthropoda,Crustacea,Multicrustacea,Malacostraca,Eumalacostraca,Eucarida,Decapoda,Pleocyemata,Astacidea,,Parastacoidea,Parastacidae,"Parastacus pugnax (Poeppig, 1835)",Boca del Itata,-36.383,-72.867,NA,Flooding plains,"Silva & Spoerer, 2006",,,,,
Arthropoda,Crustacea,Multicrustacea,Malacostraca,Eumalacostraca,Eucarida,Decapoda,Pleocyemata,Astacidea,,Parastacoidea,Parastacidae,"Parastacus pugnax (Poeppig, 1835)",Ninhue,-36.400,-72.383,86,Flooding plains,"Silva & Spoerer, 2006",,,,,
Arthropoda,Crustacea,Multicrustacea,Malacostraca,Eumalacostraca,Eucarida,Decapoda,Pleocyemata,Astacidea,,Parastacoidea,Parastacidae,"Parastacus pugnax (Poeppig, 1835)",Perales,-36.417,-72.867,NA,Flooding plains,"Silva & Spoerer, 2006",,,,,
Arthropoda,Crustacea,Multicrustacea,Malacostraca,Eumalacostraca,Eucarida,Decapoda,Pleocyemata,Astacidea,,Parastacoidea,Parastacidae,"Parastacus pugnax (Poeppig, 1835)",San Carlos,-36.417,-71.950,200,Flooding plains,"Silva & Spoerer, 2006",,,,,
Arthropoda,Crustacea,Multicrustacea,Malacostraca,Eumalacostraca,Eucarida,Decapoda,Pleocyemata,Astacidea,,Parastacoidea,Parastacidae,"Parastacus pugnax (Poeppig, 1835)",Purema,-36.433,-72.833,NA,Flooding plains,"Silva & Spoerer, 2006",,,,,
Arthropoda,Crustacea,Multicrustacea,Malacostraca,Eumalacostraca,Eucarida,Decapoda,Pleocyemata,Astacidea,,Parastacoidea,Parastacidae,"Parastacus pugnax (Poeppig, 1835)",Coelemu,-36.483,-72.683,33,Flooding plains,"Silva & Spoerer, 2006",,,,,
Arthropoda,Crustacea,Multicrustacea,Malacostraca,Eumalacostraca,Eucarida,Decapoda,Pleocyemata,Astacidea,,Parastacoidea,Parastacidae,"Parastacus pugnax (Poeppig, 1835)",San Nicolás,-36.500,-72.200,96,Flooding plains,"Silva & Spoerer, 2006",,,,,
Arthropoda,Crustacea,Multicrustacea,Malacostraca,Eumalacostraca,Eucarida,Decapoda,Pleocyemata,Astacidea,,Parastacoidea,Parastacidae,"Parastacus pugnax (Poeppig, 1835)",San Fabián,-36.550,-72.200,472,Flooding plains,"Silva & Spoerer, 2006",,,,,
Arthropoda,Crustacea,Multicrustacea,Malacostraca,Eumalacostraca,Eucarida,Decapoda,Pleocyemata,Astacidea,,Parastacoidea,Parastacidae,"Parastacus pugnax (Poeppig, 1835)",Ñuble river ,-36.550,-72.167,NA,Flooding plains,"Silva & Spoerer, 2006",,,,,
Arthropoda,Crustacea,Multicrustacea,Malacostraca,Eumalacostraca,Eucarida,Decapoda,Pleocyemata,Astacidea,,Parastacoidea,Parastacidae,"Parastacus pugnax (Poeppig, 1835)",Chillán,-36.600,-72.100,132,Flooding plains,"Silva & Spoerer, 2006",,,,,
Arthropoda,Crustacea,Multicrustacea,Malacostraca,Eumalacostraca,Eucarida,Decapoda,Pleocyemata,Astacidea,,Parastacoidea,Parastacidae,"Parastacus pugnax (Poeppig, 1835)",Quilmo,-36.617,-72.150,155,Flooding plains,"Silva & Spoerer, 2006",,,,,
Arthropoda,Crustacea,Multicrustacea,Malacostraca,Eumalacostraca,Eucarida,Decapoda,Pleocyemata,Astacidea,,Parastacoidea,Parastacidae,"Parastacus pugnax (Poeppig, 1835)",Tomé,-36.617,-72.933,12,Flooding plains,"Silva & Spoerer, 2006",,,,,
Arthropoda,Crustacea,Multicrustacea,Malacostraca,Eumalacostraca,Eucarida,Decapoda,Pleocyemata,Astacidea,,Parastacoidea,Parastacidae,"Parastacus pugnax (Poeppig, 1835)",Ranquil,-36.633,-72.583,41,Flooding plains,"Silva & Spoerer, 2006",,,,,
Arthropoda,Crustacea,Multicrustacea,Malacostraca,Eumalacostraca,Eucarida,Decapoda,Pleocyemata,Astacidea,,Parastacoidea,Parastacidae,"Parastacus pugnax (Poeppig, 1835)",Viejo river,-36.633,-72.267,NA,Flooding plains,"Silva & Spoerer, 2006",,,,,
Arthropoda,Crustacea,Multicrustacea,Malacostraca,Eumalacostraca,Eucarida,Decapoda,Pleocyemata,Astacidea,,Parastacoidea,Parastacidae,"Parastacus pugnax (Poeppig, 1835)",road to Pinto,-36.650,-71.950,NA,Flooding plains,"Silva & Spoerer, 2006",,,,,
Arthropoda,Crustacea,Multicrustacea,Malacostraca,Eumalacostraca,Eucarida,Decapoda,Pleocyemata,Astacidea,,Parastacoidea,Parastacidae,"Parastacus pugnax (Poeppig, 1835)",Quillón,-36.733,-72.467,140,Flooding plains,"Silva & Spoerer, 2006",,,,,
Arthropoda,Crustacea,Multicrustacea,Malacostraca,Eumalacostraca,Eucarida,Decapoda,Pleocyemata,Astacidea,,Parastacoidea,Parastacidae,"Parastacus pugnax (Poeppig, 1835)",road to Penco,-36.750,-73.017,NA,Flooding plains,"Silva & Spoerer, 2006",,,,,
Arthropoda,Crustacea,Multicrustacea,Malacostraca,Eumalacostraca,Eucarida,Decapoda,Pleocyemata,Astacidea,,Parastacoidea,Parastacidae,"Parastacus pugnax (Poeppig, 1835)",Montenegro,-36.800,-72.050,573,Flooding plains,"Silva & Spoerer, 2006",,,,,
Arthropoda,Crustacea,Multicrustacea,Malacostraca,Eumalacostraca,Eucarida,Decapoda,Pleocyemata,Astacidea,,Parastacoidea,Parastacidae,"Parastacus pugnax (Poeppig, 1835)",Florida,-36.800,-72.390,249,Flooding plains,"Silva & Spoerer, 2006",,,,,
Arthropoda,Crustacea,Multicrustacea,Malacostraca,Eumalacostraca,Eucarida,Decapoda,Pleocyemata,Astacidea,,Parastacoidea,Parastacidae,"Parastacus pugnax (Poeppig, 1835)",San Pedro,-36.867,-73.100,74,Flooding plains,"Silva & Spoerer, 2006",,,,,
Arthropoda,Crustacea,Multicrustacea,Malacostraca,Eumalacostraca,Eucarida,Decapoda,Pleocyemata,Astacidea,,Parastacoidea,Parastacidae,"Parastacus pugnax (Poeppig, 1835)",Maipo,-36.900,-72.033,350,Flooding plains,"Silva & Spoerer, 2006",,,,,
Arthropoda,Crustacea,Multicrustacea,Malacostraca,Eumalacostraca,Eucarida,Decapoda,Pleocyemata,Astacidea,,Parastacoidea,Parastacidae,"Parastacus pugnax (Poeppig, 1835)",Hualqui,-36.983,-72.917,39,Flooding plains,"Silva & Spoerer, 2006",,,,,
Arthropoda,Crustacea,Multicrustacea,Malacostraca,Eumalacostraca,Eucarida,Decapoda,Pleocyemata,Astacidea,,Parastacoidea,Parastacidae,"Parastacus pugnax (Poeppig, 1835)",Yungay,-37.100,-72.017,278,Flooding plains,"Silva & Spoerer, 2006",,,,,
Arthropoda,Crustacea,Multicrustacea,Malacostraca,Eumalacostraca,Eucarida,Decapoda,Pleocyemata,Astacidea,,Parastacoidea,Parastacidae,"Parastacus pugnax (Poeppig, 1835)",Santa Juana,-37.183,-72.933,NA,Flooding plains,"Silva & Spoerer, 2006",,,,,
Arthropoda,Crustacea,Multicrustacea,Malacostraca,Eumalacostraca,Eucarida,Decapoda,Pleocyemata,Astacidea,,Parastacoidea,Parastacidae,"Parastacus pugnax (Poeppig, 1835)",San Rosendo,-37.250,-72.717,68,Flooding plains,"Silva & Spoerer, 2006",,,,,
Arthropoda,Crustacea,Multicrustacea,Malacostraca,Eumalacostraca,Eucarida,Decapoda,Pleocyemata,Astacidea,,Parastacoidea,Parastacidae,"Parastacus pugnax (Poeppig, 1835)",Carampangue,-37.250,-72.717,15,Flooding plains,"Silva & Spoerer, 2006",,,,,
Arthropoda,Crustacea,Multicrustacea,Malacostraca,Eumalacostraca,Eucarida,Decapoda,Pleocyemata,Astacidea,,Parastacoidea,Parastacidae,"Parastacus pugnax (Poeppig, 1835)",Arauco,-37.250,-73.250,15,Flooding plains,"Silva & Spoerer, 2006",,,,,
Arthropoda,Crustacea,Multicrustacea,Malacostraca,Eumalacostraca,Eucarida,Decapoda,Pleocyemata,Astacidea,,Parastacoidea,Parastacidae,"Parastacus pugnax (Poeppig, 1835)",Ramadillas,-37.300,-73.267,NA,Flooding plains,"Silva & Spoerer, 2006",,,,,
Arthropoda,Crustacea,Multicrustacea,Malacostraca,Eumalacostraca,Eucarida,Decapoda,Pleocyemata,Astacidea,,Parastacoidea,Parastacidae,"Parastacus pugnax (Poeppig, 1835)",Cancha Rayada,-37.483,-72.283,573,Flooding plains,"Silva & Spoerer, 2006",,,,,
Arthropoda,Crustacea,Multicrustacea,Malacostraca,Eumalacostraca,Eucarida,Decapoda,Pleocyemata,Astacidea,,Parastacoidea,Parastacidae,"Parastacus pugnax (Poeppig, 1835)",La Suerte,-37.550,-72.550,110,Flooding plains,"Silva & Spoerer, 2006",,,,,
Arthropoda,Crustacea,Multicrustacea,Malacostraca,Eumalacostraca,Eucarida,Decapoda,Pleocyemata,Astacidea,,Parastacoidea,Parastacidae,"Parastacus pugnax (Poeppig, 1835)",Gibbs channel - Alcantara,-38.786,-72.640,NA,Stream,"Correa-Araneda et al., 2010",,,,,
Arthropoda,Crustacea,Multicrustacea,Malacostraca,Eumalacostraca,Eucarida,Decapoda,Pleocyemata,Astacidea,,Parastacoidea,Parastacidae,"Parastacus pugnax (Poeppig, 1835)",Gibbs channel - Gabriela Mistral av.,-38.762,-72.738,NA,Stream,"Correa-Araneda et al., 2010",,,,,
Arthropoda,Crustacea,Multicrustacea,Malacostraca,Eumalacostraca,Eucarida,Decapoda,Pleocyemata,Astacidea,,Parastacoidea,Parastacidae,"Parastacus pugnax (Poeppig, 1835)",Gibbs channel - Labranza,-38.768,-72.761,NA,Stream,"Correa-Araneda et al., 2010",,,,,
Arthropoda,Crustacea,Multicrustacea,Malacostraca,Eumalacostraca,Eucarida,Decapoda,Pleocyemata,Astacidea,,Parastacoidea,Parastacidae,"Samastacus spinifrons (Philippi, 1882)",Carahue ,-38.717,-73.317,118,Flooding plains,"Silva & Spoerer, 2006",,,,,
Arthropoda,Crustacea,Multicrustacea,Malacostraca,Eumalacostraca,Eucarida,Decapoda,Pleocyemata,Astacidea,,Parastacoidea,Parastacidae,"Samastacus spinifrons (Philippi, 1882)",Nehuentué,-38.625,-73.375,9,Flooding plains,"Silva & Spoerer, 2006",,,,,
Arthropoda,Crustacea,Multicrustacea,Malacostraca,Eumalacostraca,Eucarida,Decapoda,Pleocyemata,Astacidea,,Parastacoidea,Parastacidae,"Samastacus spinifrons (Philippi, 1882)",Imperialito,-38.800,-73.067,NA,Flooding plains,"De los Ríos-Escalante et al., 2022",,,,,
Arthropoda,Crustacea,Multicrustacea,Malacostraca,Eumalacostraca,Eucarida,Decapoda,Pleocyemata,Astacidea,,Parastacoidea,Parastacidae,"Samastacus spinifrons (Philippi, 1882)",Valparaíso,-33.033,-71.633,NA,Flooding plains,"Faxon, 1914",,,,,
Arthropoda,Crustacea,Multicrustacea,Malacostraca,Eumalacostraca,Eucarida,Decapoda,Pleocyemata,Astacidea,,Parastacoidea,Parastacidae,"Samastacus spinifrons (Philippi, 1882)",Llico,-34.824,-72.046,69,Flooding plains,"Philippi, 1882",,,,,
Arthropoda,Crustacea,Multicrustacea,Malacostraca,Eumalacostraca,Eucarida,Decapoda,Pleocyemata,Astacidea,,Parastacoidea,Parastacidae,"Samastacus spinifrons (Philippi, 1882)",Guaiquillo river - Curicó,-34.983,-71.250,225,River,"Rudolph et al., 1991",,,,,
Arthropoda,Crustacea,Multicrustacea,Malacostraca,Eumalacostraca,Eucarida,Decapoda,Pleocyemata,Astacidea,,Parastacoidea,Parastacidae,"Samastacus spinifrons (Philippi, 1882)",Talca,-35.433,-71.833,138,Flooding plains,"Bahamonde & Lopez, 1963",,,,,
Arthropoda,Crustacea,Multicrustacea,Malacostraca,Eumalacostraca,Eucarida,Decapoda,Pleocyemata,Astacidea,,Parastacoidea,Parastacidae,"Samastacus spinifrons (Philippi, 1882)",Villa Alegre,-35.700,-71.700,123,Flooding plains,"Bahamonde & Lopez, 1963",,,,,
Arthropoda,Crustacea,Multicrustacea,Malacostraca,Eumalacostraca,Eucarida,Decapoda,Pleocyemata,Astacidea,,Parastacoidea,Parastacidae,"Samastacus spinifrons (Philippi, 1882)",Cobquecura (Piedra Iglesia),-36.094,-72.814,40,Flooding plains,"Bahamonde & Lopez, 1963",,,,,
Arthropoda,Crustacea,Multicrustacea,Malacostraca,Eumalacostraca,Eucarida,Decapoda,Pleocyemata,Astacidea,,Parastacoidea,Parastacidae,"Samastacus spinifrons (Philippi, 1882)",Huaraculen stream,-36.400,-71.983,65,Stream,"Bahamonde & Lopez, 1963",,,,,
Arthropoda,Crustacea,Multicrustacea,Malacostraca,Eumalacostraca,Eucarida,Decapoda,Pleocyemata,Astacidea,,Parastacoidea,Parastacidae,"Samastacus spinifrons (Philippi, 1882)",Ñuble stream close to Chillán,-36.550,-72.050,NA,Flooding plains,"Bahamonde & Lopez, 1963",,,,,
Arthropoda,Crustacea,Multicrustacea,Malacostraca,Eumalacostraca,Eucarida,Decapoda,Pleocyemata,Astacidea,,Parastacoidea,Parastacidae,"Samastacus spinifrons (Philippi, 1882)",Chillán,-36.600,-72.100,132,Flooding plains,"Porter, 1904",,,,,
Arthropoda,Crustacea,Multicrustacea,Malacostraca,Eumalacostraca,Eucarida,Decapoda,Pleocyemata,Astacidea,,Parastacoidea,Parastacidae,"Samastacus spinifrons (Philippi, 1882)",Tumbes,-36.667,-73.117,51,Flooding plains,"Lenz, 1902",,,,,
Arthropoda,Crustacea,Multicrustacea,Malacostraca,Eumalacostraca,Eucarida,Decapoda,Pleocyemata,Astacidea,,Parastacoidea,Parastacidae,"Samastacus spinifrons (Philippi, 1882)",Tumbes,-36.667,-73.117,51,Flooding plains,"Ortman, 1902",,,,,
Arthropoda,Crustacea,Multicrustacea,Malacostraca,Eumalacostraca,Eucarida,Decapoda,Pleocyemata,Astacidea,,Parastacoidea,Parastacidae,"Samastacus spinifrons (Philippi, 1882)",Talcahuano,-36.720,-73.120,10,Flooding plains,"Faxon, 1898",,,,,
Arthropoda,Crustacea,Multicrustacea,Malacostraca,Eumalacostraca,Eucarida,Decapoda,Pleocyemata,Astacidea,,Parastacoidea,Parastacidae,"Samastacus spinifrons (Philippi, 1882)",Talcahuano,-36.720,-73.120,10,Flooding plains,"Ortman, 1902",,,,,
Arthropoda,Crustacea,Multicrustacea,Malacostraca,Eumalacostraca,Eucarida,Decapoda,Pleocyemata,Astacidea,,Parastacoidea,Parastacidae,"Samastacus spinifrons (Philippi, 1882)",Lanalhue lake (Contulmo),-38.033,-73.217,602,Lake,"Porter, 1904",,,,,
Arthropoda,Crustacea,Multicrustacea,Malacostraca,Eumalacostraca,Eucarida,Decapoda,Pleocyemata,Astacidea,,Parastacoidea,Parastacidae,"Samastacus spinifrons (Philippi, 1882)",Mulpun river close to Carahue,-38.717,-73.100,NA,River,"Bahamonde, 1951",,,,,
Arthropoda,Crustacea,Multicrustacea,Malacostraca,Eumalacostraca,Eucarida,Decapoda,Pleocyemata,Astacidea,,Parastacoidea,Parastacidae,"Samastacus spinifrons (Philippi, 1882)",Imperial river,-38.183,-72.000,NA,River,"Rudolph, 2002a",,,,,
Arthropoda,Crustacea,Multicrustacea,Malacostraca,Eumalacostraca,Eucarida,Decapoda,Pleocyemata,Astacidea,,Parastacoidea,Parastacidae,"Samastacus spinifrons (Philippi, 1882)",Tolten river,-39.167,-73.217,NA,River,"Rudolph, 2002a",,,,,
Arthropoda,Crustacea,Multicrustacea,Malacostraca,Eumalacostraca,Eucarida,Decapoda,Pleocyemata,Astacidea,,Parastacoidea,Parastacidae,"Samastacus spinifrons (Philippi, 1882)",Cruces river - Lanco,-39.450,-72.800,166,River,"Bahamonde & Lopez, 1963",,,,,
